sound.files,selec,log(duration),log(meanfreq),log(sd),log(freq.median),log(freq.Q25),log(freq.Q75),sqrt(time.median),cubroot(time.Q25),log(time.Q75),log(skew),(sp.ent)^2,(time.ent)^2,sqrt(sfm),log(meandom),log10(mindom),log(maxdom),log(modindx),log(startdom),log(enddom),dfslope2,log(meanpeakf)
ZY 15 June Bten24.wav,4,0.354752322,0.138558985,-0.894659723,0.18400838,0.72936942,-0.253324977,0.22052264,0.446431224,0.300044685,0.974942412,-0.718828981,1.000575501,-0.557968112,0.344808751,0.809517898,0.07946002,-0.348068915,0.548618025,0.359811718,-0.151790971,0.154547704
YN_19Jun19_KallangRiversidePark_40.wav,17,0.440055756,0.138913807,1.206210039,0.569189397,-1.086033744,0.574576711,0.090713278,0.384127034,0.464766207,0.036866936,1.170879479,1.139672596,1.589277854,0.830812269,-1.351965032,0.72612656,-0.739447108,-2.145916869,1.03111893,1.988068623,0.899207638
sl_18Feb2019_jiakkimbridge_zouk_GroomingAtHoltEntrance.wav,1,-0.546750824,0.138915991,1.625476513,-0.133615965,-0.886977255,0.371749108,-0.515516161,0.081995747,-0.649777033,1.278609395,0.564901422,-0.3056138,1.707795564,0.008667074,0.597451789,-0.508001204,-0.983289693,0.045819842,0.140399233,0.039430053,-0.053231285
ZY 19 June BEleven5.wav,8,1.787578749,0.138916064,-0.489658937,0.378754181,0.299321349,0.241808186,1.259355045,0.920616877,1.809755671,-1.041744923,0.782935156,0.716679467,-0.080510029,0.73685296,-0.04572968,0.72612656,1.143336074,-0.722439954,1.005312245,0.691675528,0.3529144
ZY 16 June Bten28.wav,83,1.384453532,0.139270927,-0.726448194,0.501506379,0.067253501,0.196427928,0.67523996,0.658982594,1.206025062,-0.340149102,0.399342241,1.001019068,-0.552517522,0.67810059,0.134313518,0.509447529,1.109129421,0.834554183,0.538638147,-0.099303407,0.783561551
MT 12 June 2017 M11 7.wav,1,-0.526840055,0.139313948,-0.996018914,0.333269304,0.377628749,0.122245219,-0.501027195,0.089453958,-0.628798806,-0.788802252,0.074874244,-0.295355353,-0.558220951,0.728311721,0.809517898,0.540999561,0.265556369,0.518912664,0.873686432,0.424007215,0.664778878
SP 24 Jan 18 B2.wav,40,-0.90915663,0.139504039,1.890265053,-0.425916802,-1.484016326,0.75853629,-1.240715816,-2.108215571,-0.43985448,0.158330655,1.435540158,-1.044414857,2.223122144,-2.524473617,-1.404242672,-2.874404994,-0.15286645,-2.08971692,-1.718591707,0.210337208,-2.32619285
XF_11Feb19_marina1.wav,28,-1.180876513,0.13954559,1.901987777,-0.367937815,-1.369509847,1.331393917,-0.940368478,-2.108215571,-0.72614827,0.686967289,0.82076549,-1.996112973,1.635636305,-0.51301433,-0.433495246,-0.666676396,-0.983289693,-1.14500954,0.075403383,1.565579706,2.240480892
ML 10 dec 18 BS 31.wav,3,-0.493558539,0.139747716,-0.751471401,0.48024331,0.816653897,-0.102817129,-0.77995995,-2.108215571,-0.46097695,0.748794072,-0.687524548,-0.055478756,-0.56886519,0.469646047,0.689783905,0.113921129,-0.240031763,0.079089883,0.509390541,0.456547819,0.511621859
ML 17 dec 18 BS 19.wav,7,0.21985902,0.141001045,-1.020001141,0.219876464,0.507496976,-0.051985908,-0.362771476,0.388276169,-0.217097156,-1.068331588,0.239812603,0.705750626,-0.452946788,0.294815741,-0.474530136,1.350294863,-0.122747147,1.636304196,0.653509048,-1.008814921,0.417089135
ZY 9 June PR4.wav,3,-0.708948395,0.141157784,-1.339393897,0.287652698,0.617393319,0.081050387,-0.630842532,0.022170407,-0.820683078,-0.670338434,-0.185860726,-0.553235934,-1.336233105,0.363013676,0.838873489,-0.060881748,0.258122328,0.304812959,0.479924668,0.159106217,0.254853994
ML 6 feb 19 BS 25.wav,5,1.226060021,0.141157807,-0.722211305,0.315429544,0.603204363,-0.207154373,1.259487384,1.154557723,1.171880783,0.122170191,0.041862723,1.072987648,-0.124075437,0.213016093,-0.730461188,0.249372295,0.914065804,-0.488083142,-1.233515191,-0.242678879,0.448827292
sl_25Mar2019_gbtb_Rolling.wav,32,1.387964961,0.141435431,0.95570326,0.138074955,0.168361886,-0.054668298,1.584259464,0.939306518,1.553357105,0.958140435,0.788060865,1.015816933,1.22072561,-0.696461254,-1.457246412,0.28265322,0.740303626,-1.280632414,-1.930637756,-0.142092698,0.154547704
ML 2 nov 18 BS 22.wav,4,1.424156665,0.141949242,-0.003439266,0.674484677,0.404114709,0.209084996,1.345393577,0.677802383,1.247852384,0.454408654,0.22604987,0.983715408,-0.185129595,0.761504906,1.120640389,0.34853892,1.654333405,0.722527668,0.765132276,0.074590068,0.573528827
ML 13 nov 18 BS 22.wav,14,-0.728991506,0.141957977,0.814849106,0.305411963,-0.775188536,0.973344361,-0.644758453,0.014894893,-0.841793965,-0.165046404,0.881057841,-0.415936034,0.890570531,0.531102524,-0.957683529,1.16025404,0.425405121,1.449887199,1.559962777,0.159540981,1.460808611
ML 2 nov 18 BS 17.wav,3,1.947501769,0.142004737,-0.677544429,0.346820053,0.76828095,-0.184222063,2.01880428,1.139953473,1.914946672,0.025674711,0.011688447,0.599216063,-0.191848059,0.525475929,0.628478041,0.756306756,-0.226019788,1.127919764,0.567670695,-0.153178345,0.385119306
MT 20 Jan B7.wav,2,-0.51312556,0.14217217,-1.195137274,0.545676577,1.171624208,-0.143637655,-0.491008606,0.094603625,-0.614355453,1.380801983,-1.903784705,-0.332263463,-1.292347399,0.581146708,1.03827299,0.07946002,-0.983289693,0.548618025,0.596491324,0.002643831,0.480337113
ML 20 dec 18 BS 38.wav,3,0.226621836,0.142319589,-0.689978122,0.208846315,0.680604571,-0.334106442,0.105271146,-0.124465528,0.165047601,0.620171806,-0.521766678,0.975176153,-0.214263747,0.332357781,0.750120466,-0.060881748,0.195099642,0.428501866,0.329203745,-0.091750044,0.287785345
ZY 29 May SR30.wav,3,-0.966887655,0.142408669,-1.269039433,0.442181706,0.715085195,-0.021358231,-1.271670351,-2.108215571,-1.334732932,-0.329065042,-0.62740763,-1.511142651,-0.976388271,0.586478682,0.925609222,0.182118683,0.536254168,0.336081775,0.737520914,0.549714183,0.573528827
ZY 16 June Bten32.wav,109,2.093852831,0.142483928,-0.018457259,0.345582815,-0.084938663,0.422590866,2.223859762,1.329651565,2.014881459,-1.579134742,1.173577981,0.446656841,0.325225693,0.263901524,-0.911143831,1.269757175,2.551842228,0.336081775,-0.884257037,-0.274026793,0.254853994
ZY 16 June Bten33.wav,109,2.093852831,0.142483928,-0.018457259,0.345582815,-0.084938663,0.422590866,2.223859762,1.329651565,2.014881459,-1.579134742,1.173577981,0.446656841,0.325225693,0.263901524,-0.911143831,1.269757175,2.551842228,0.336081775,-0.884257037,-0.274026793,0.254853994
ZY 25 May SR16.wav,17,2.093135375,0.142644558,-0.259792319,0.372776791,0.105378072,0.292195156,1.985594853,1.329229659,1.889418371,-0.994187567,0.928947094,0.42899878,0.04123617,0.460179146,-0.433495246,1.132488274,2.777043466,1.449887199,0.900364971,-0.14378869,0.724572885
ZY 23 June BEleven26.wav,6,0.181187243,0.142868295,-0.582351539,0.392261207,0.412942596,0.302854985,0.301110242,0.484730581,0.016836586,-0.332156437,0.324175737,0.653142362,-0.277108433,0.991338461,1.065926792,0.572348031,0.179984623,0.943641957,0.625103107,-0.310304,0.927648258
ZY 15 June Bten31.wav,50,-0.023705496,0.14325646,-2.161289127,0.251661995,0.922837051,-0.228027184,-0.109256736,-0.016160129,0.118050113,1.205731707,-1.779461868,0.568271895,-1.510568679,0.36725973,0.779934742,0.044752759,0.136073201,0.177332237,0.420324914,0.205954807,0.221673159
YN_6Feb19_Kallang9.wav,2,0.002072054,0.14360906,-1.031583102,0.279147992,0.792248388,-0.242284417,-0.329767566,0.406632368,-0.171888705,0.157900918,-0.487570137,0.65708888,-0.387763446,0.345326862,0.659254078,-0.025414467,1.158933108,0.428501866,0.298356645,-0.146463197,0.086377437
ZY 20 June BEleven20.wav,35,0.88786965,0.143690941,-0.918532175,0.342658567,0.410024578,0.092795704,0.386281136,0.336155322,0.861787564,-0.985430388,0.228555289,1.197003581,-0.459433494,0.168238204,0.027310023,0.477689272,0.739552176,-0.60361093,0.108035046,0.395894811,0.417089135
ZY 5 June PR6.wav,6,0.533681107,0.143700272,-0.395788512,0.560171003,0.388477695,0.216084551,0.174203714,0.424287711,0.563411419,1.104889688,-0.008924317,1.142574396,-0.383769076,0.769567133,0.779934742,0.41354318,1.235482522,0.273307256,0.95318728,0.540551533,0.783561551
XF_11Feb19_marina6.wav,10,1.037910712,0.143761654,1.499834215,0.117798634,-0.773893691,0.599079047,1.063732213,0.686918856,1.071958088,0.720953727,0.598364266,1.217342473,1.174357842,-2.041936341,-1.149734516,-1.745892168,-0.683034677,-1.013670216,-1.517355356,-0.158531099,-1.982495284
hzb_200419_gbtbeast_ClumbObstacles.wav,11,-0.953835997,0.143827784,1.062151744,0.158796542,-0.757786043,0.714732148,-0.401080428,0.140561982,-0.486931056,-1.930746705,1.408852126,-1.080844742,1.659968229,-0.905304171,-1.733904326,0.695757736,-0.045612851,-2.562137243,-0.449493336,1.979683879,-3.178708103
SP 22 Mar 18 M25.wav,22,-0.12852923,0.144144788,1.209192943,-0.524273786,0.162123073,-0.837008197,-0.195092615,-0.053269371,0.007604581,1.918441827,-1.164084375,0.519149293,0.207771376,-0.387841738,0.169324846,-0.830708713,-0.468578714,-0.302394579,-0.302558847,-0.03950502,-0.346553002
ML 20 dec 18 BS 9.wav,1,0.800917057,0.144182692,-0.824900561,0.193349029,0.396676928,0.216218572,0.466468219,0.729786762,0.706873176,-1.191848124,0.322722011,1.225244701,-0.498016963,0.633623127,-0.04572968,0.603495548,1.049533426,0.665362054,0.819782404,0.136416507,0.604157235
ZY 16 June Bten30.wav,267,-0.256952294,0.144284535,-0.219892612,0.443309474,0.216188934,0.427291754,-0.619425777,-2.108215571,-0.211677987,-0.80317731,0.586889946,0.047361669,-0.278564304,0.915744532,0.689783905,0.933554224,0.951039195,0.458857715,0.765132276,0.3175182,0.573528827
XF_09032019_gbtb24.wav,1,0.012944498,0.144287369,0.723161609,-0.239219999,0.057902182,-0.493939872,0.147148845,0.411308826,0.214613912,-0.516473941,0.369270855,0.770102733,0.16437694,-0.301308821,-0.474530136,-0.242208608,-0.983289693,0.273307256,-0.968718198,-1.01825061,0.188239027
ZY 25 May SR16.wav,19,2.611412588,0.144661346,-0.207363807,0.268292366,0.209298169,0.270503339,3.013839849,1.937262285,2.498791391,-1.066677271,1.056557126,0.043018185,0.257779253,0.631756618,-0.2736307,0.695757736,2.762032487,0.970472585,1.182514168,0.147738864,0.154547704
ZY 16 June Bten30.wav,61,-0.982811594,0.14523794,0.332404781,0.343384966,-0.297802787,0.389878736,-1.280125923,-2.108215571,-1.351507091,0.065515224,0.615309559,-1.115894987,0.785559354,0.550823156,-0.433495246,0.509447529,0.436328217,0.916637103,1.03111893,0.116974951,0.870581128
EL_8Mar19_ClarkeQuay_12.wav,4,0.789732874,0.145414236,0.794345883,-0.357020015,-0.376050019,0.482246469,0.053823942,0.366279174,0.420415929,-1.09548751,1.288821327,1.138699873,1.529648075,-0.516713158,-0.2736307,0.72612656,0.516029936,-0.488083142,-0.720568987,-0.098110803,-0.423059042
ZY 19 June BEleven17.wav,11,-0.854380358,0.145523491,-1.23441333,0.399448525,0.638542295,0.032958658,-0.325010719,0.179074134,-0.382141657,-0.41897124,-0.616989429,-1.046491254,-0.963505734,0.630689725,0.954088518,0.34853892,0.284549479,0.367117239,0.567670695,0.207754123,0.724572885
20190410_181215.wav,7,1.329101314,0.145595938,1.436190826,0.435626626,-1.063449567,0.303860535,1.077106293,0.692562752,1.280460387,-0.968439142,1.415599182,1.080040639,1.753390339,-0.080473766,-1.510996709,0.381149753,1.223080814,0.548618025,-1.823191432,-0.862016695,0.511621859
ZY 15 June Bten80.wav,5,0.187683207,0.145689209,-0.788079046,0.435152284,0.451540134,0.192646194,-0.182739522,0.487609015,0.023683232,-0.863209428,0.360855541,0.725896759,-0.49188467,0.816419839,0.925609222,0.695757736,0.513623267,1.076096876,0.479924668,-0.575046921,0.754166528
ZY 20 June BEleven4.wav,7,-0.922582334,0.145747234,-1.882598699,0.495837102,0.718640197,-0.033508804,-1.247958184,-2.108215571,-1.288054043,0.379685362,-1.146314785,-1.211242465,-1.727450389,0.709287398,1.147705807,0.215861846,-0.983289693,0.578112709,0.792551891,0.257984714,0.604157235
ZY 14 June Bten3.wav,19,0.574174758,0.146059012,-0.814833219,0.091753809,0.456750276,0.114190932,0.787385182,0.710147662,0.664020875,-0.503031184,0.253204886,1.173624511,-0.288689172,0.289483699,0.470761051,0.634444671,1.335600825,1.023620055,0.075403383,-0.690952094,0.051890235
ZY 16 June Bten43.wav,3,1.518266928,0.146078828,-0.394295961,0.311975187,0.542890836,-0.165199189,2.12170864,1.387447797,1.718382838,0.563894787,-0.141287305,0.863173843,-0.129468372,0.443304237,0.534632132,0.148139551,1.608890875,0.177332237,0.075403383,0.009267772,0.542684721
ZY 5 June PR12.wav,2,0.842286904,0.146123971,-0.758861034,0.475012657,0.69118671,0.02716739,0.507115895,0.749903679,0.750461761,-0.343239695,0.17858652,1.135463915,-0.429902219,0.130923329,-1.510996709,0.72612656,-0.7269461,1.102089042,-2.041089957,-1.596077619,0.573528827
YN_14June19_Opp_Kallang_Riverside_Park_32.wav,1,-0.147918151,0.146295106,1.375891078,-0.139809008,-0.250888144,-0.093775042,-0.210719488,-0.060061346,-0.471834957,1.291789024,0.404737962,0.508530148,1.024250909,-0.088102423,0.306243854,-0.469129029,-0.526274804,-0.338874926,0.140399233,0.401450128,-0.053231285
ZY 15 June Bten22.wav,8,-0.982111309,0.146347317,-0.187760563,0.576043293,0.594563277,0.236571563,-0.422359123,0.12973007,-0.516727551,1.239377689,-0.249034747,-1.098840284,-0.230767519,0.970836224,1.383026041,0.41354318,-0.983289693,0.834554183,0.95318728,0.116974951,0.812760603
IL 27 jun 2017 B10 GBTB 3.wav,45,0.216844713,0.146503435,0.852809981,-0.295247776,-0.018179849,0.266334012,0.096654428,0.386995496,0.154774364,0.266231827,1.055126605,1.011337797,1.559541279,0.273835291,0.306243854,0.445722078,-0.340895262,0.578112709,-0.024141606,-0.512343784,-0.308795369
SP 22 Mar 18 M5.wav,1,-1.069499565,0.146631578,1.12386933,-0.557798206,-0.22010002,-0.329758252,-0.487144173,0.096588386,-0.608797753,0.126194023,-0.095575302,-1.272436516,0.047519154,-0.524119122,-0.2736307,-0.748000402,-0.983289693,-0.159591435,-0.760859221,-0.947239975,-0.234242803
ZY 19 June BEleven13.wav,2,-0.783448738,0.146773686,-0.572137642,0.684404245,0.322754994,0.325124785,-0.682222487,-0.004754313,-0.899172399,0.74099106,-0.438400639,-0.527526886,-1.01792721,0.810481352,0.720071429,0.509447529,-0.283361263,0.607399681,0.267266652,-0.583346255,0.899207638
sl_8Apr2019_riverside_GroupWorry.wav,25,-0.333177787,0.146895024,0.681152498,-0.306511105,0.370536672,-0.952270148,-0.070456899,0.000506385,-0.291992035,0.711670667,-2.209541727,0.137944124,-1.583721277,-0.1495589,0.339719577,-0.547186868,-0.983289693,0.012281492,-0.126261316,-0.195817212,-0.19743707
ZY 15 June Bten12.wav,24,2.464669516,0.147184528,0.143545464,0.092815101,0.359519517,-0.055863212,3.17492989,1.922958854,2.73988905,-0.264286688,0.621988588,0.14595407,0.39014392,0.195217947,-1.30039387,0.603495548,1.207627643,0.970472585,0.509390541,-0.05714328,0.221673159
ZY 23 June BEleven14.wav,6,-0.733878553,0.147275115,0.784184759,0.143951042,-0.231040881,0.287731106,-0.648142832,0.013123633,-0.84694455,-1.394854306,1.345554721,-0.436340519,1.666540236,-0.236901092,-1.351965032,-0.205397856,-0.915014181,-2.145916869,0.390184243,2.549319733,0.154547704
ZY 15 June Bten32.wav,10,0.566956326,0.147446486,-1.46388726,0.400978777,0.599387953,-0.064961127,0.419953731,0.350820847,0.381744117,-0.110471785,-0.680705249,1.220748381,-1.105592006,0.582439835,0.925609222,0.249372295,1.898175989,0.336081775,0.567670695,0.182725206,0.511621859
ZY 29 May SR5.wav,10,2.670388306,0.147590515,0.088586768,0.252557348,-0.030067567,0.198639485,3.01204794,1.646568358,2.589070646,-0.776050343,1.157003778,0.02569225,0.618572853,0.184480823,-0.474530136,0.933554224,2.740269211,1.279622891,0.298356645,-0.181509879,0.287785345
ZY 15 June Bten47.wav,2,0.498851535,0.147614551,-0.2318732,0.494030183,0.152999491,0.241371222,0.142910409,0.409272517,0.526714459,2.069701657,-0.195491067,1.151005856,-0.140419052,0.591804915,0.306243854,0.41354318,-0.983289693,-0.338874926,0.95318728,0.956682378,0.812760603
YN_20Jun2019_GardensByTheBay_05.wav,52,-0.723508209,0.147648234,1.711224311,-0.275685039,-1.499111061,0.984261889,-0.640956112,0.016884067,-0.83601493,1.132756021,1.021391334,-0.405476158,1.868334377,-1.99125723,-0.957683529,-2.448971275,-0.15286645,-1.716246506,-1.420457027,0.159421596,-1.820258575
ML 25 jan 19 BS 13.wav,6,2.219125285,0.148203281,1.017577157,-0.008697493,-0.292115322,0.200547769,2.179776502,1.311500054,2.211005483,-1.376621306,1.658357089,0.349592019,2.019843057,-0.065533119,-0.557947839,0.044752759,2.534590632,-1.280632414,0.596491324,0.558896077,-0.160938059
hzb_250319_helixtogbtb__UnderBridgeSqueakPip.wav,37,-1.158694934,0.14853651,0.00750806,0.594891168,-0.079843335,0.561120274,-0.551794328,0.063265509,-0.702777427,0.6843171,0.181170245,-1.244032452,-0.338941471,1.440858714,1.74559675,0.875187204,-0.983289693,1.229667541,1.328318134,0.116974951,1.228880816
ZY 14 June Bten24.wav,7,-0.292248655,0.148562502,-1.231310453,0.176333595,0.732475999,-0.447271567,-0.643997557,0.015293026,-0.248870842,0.733824757,-1.96912154,0.168054691,-1.27940252,0.284336638,0.750120466,-0.16886388,-0.15286645,0.144841971,0.390184243,0.21907591,0.188239027
YN_31Jan2019_Kallang3.wav,2,0.384962718,0.149292311,-0.314469063,0.4755948,0.574568137,-0.181983954,0.442906129,0.36079236,0.406717371,1.520518584,-0.489216233,1.116836516,-0.002855249,0.563331842,1.03827299,0.07946002,0.062919864,0.458857715,0.625103107,0.141033041,0.417089135
ZY 20 June LoneM2.wav,9,0.659619055,0.1494537,-0.938347658,0.393012805,0.713043207,-0.091792526,0.102953394,0.390034917,0.479376874,0.244682403,-0.244742692,1.195309559,-0.430432961,0.404736746,-1.457246412,0.215861846,-0.200168222,0.367117239,-1.985477647,-1.199776077,0.448827292
ML 4 jan 19 BS 2.wav,3,-0.371416044,0.149478709,-0.816811388,0.355734488,0.796838869,-0.20010455,-0.698304975,-0.013217504,-0.33228536,0.743978565,-0.456171119,0.149679012,-0.263547489,0.451424359,0.838873489,0.07946002,-0.983289693,0.548618025,0.390184243,-0.237446139,0.320470933
ZY 16 June Bten30.wav,131,1.493205034,0.149497078,-0.190666708,0.216408361,0.405203697,0.287541361,1.286480727,0.932488969,1.374887599,-0.975223389,0.784000248,0.949987636,0.174628249,0.315707592,0.306243854,0.695757736,0.963369611,0.750818477,-0.126261316,-0.333057354,-0.160938059
ZY 16 June Bten32.wav,5,2.501642587,0.149537389,0.663081204,-0.207880109,-0.022353446,0.181044744,2.627640509,1.493747964,2.515891908,0.045602817,1.12926375,0.148342102,0.768354967,0.304396509,-0.643229779,1.507472857,1.960742653,0.144841971,-0.057888894,0.027481165,-0.124740701
ZY 16 June Bten33.wav,5,2.501642587,0.149537389,0.663081204,-0.207880109,-0.022353446,0.181044744,2.627640509,1.493747964,2.515891908,0.045602817,1.12926375,0.148342102,0.768354967,0.304396509,-0.643229779,1.507472857,1.960742653,0.144841971,-0.057888894,0.027481165,-0.124740701
ZY 16 June Bten32.wav,54,0.510205547,0.149566754,-0.365466035,0.389578702,0.188527505,0.149844573,0.153082375,0.414158144,0.538678853,-0.979308319,0.627927066,1.128165373,-0.196511337,0.742101787,0.838873489,0.41354318,0.933900387,0.834554183,0.709715103,-0.086093777,0.754166528
ZY 16 June Bten33.wav,54,0.510205547,0.149566754,-0.365466035,0.389578702,0.188527505,0.149844573,0.153082375,0.414158144,0.538678853,-0.979308319,0.627927066,1.128165373,-0.196511337,0.742101787,0.838873489,0.41354318,0.933900387,0.834554183,0.709715103,-0.086093777,0.754166528
ML 4 jan 19 BS 2.wav,2,-0.268001287,0.149603027,-1.277348463,0.26469301,0.820031761,-0.254850984,-0.01526297,0.024102201,-0.223323872,0.70288869,-1.168487755,0.125160393,-0.718987931,0.39635311,0.779934742,0.009795803,0.331275666,0.458857715,0.329203745,-0.185547203,0.417089135
MT 20 Jan B2.wav,33,-0.103561916,0.150119808,-0.043747895,0.307623765,0.385307526,0.054134282,-0.174856676,0.491914722,0.033910687,-0.607567458,0.247113985,0.535469131,-0.561099947,0.61557612,0.689783905,1.403254471,-0.359672775,1.681631434,0.509390541,-1.427940489,0.448827292
ML 20 dec 18 BS 10.wav,3,1.297159819,0.150449577,-1.311343735,0.325792904,0.792248388,-0.11107537,1.628924119,1.194410264,1.425782821,-0.387219397,-0.487899736,1.024599559,-0.966431819,0.43542514,0.339719577,0.28265322,-0.578127592,0.518912664,-0.126261316,-0.259972253,0.604157235
YN_19Jun19_KallangRiversidePark_32.wav,7,-1.04136701,0.1504964,1.11757673,0.109167908,0.179228282,-0.554166151,-0.466444958,0.107204299,-0.579156175,2.186407791,-1.202702889,-1.120788952,0.64332248,0.198627767,0.750120466,-0.27930036,-0.983289693,0.241561049,0.298356645,-0.032880706,0.120595201
IL 23 june B10 10.wav,4,0.140168683,0.150508151,1.210334271,-0.634157581,0.000452666,-1.082534418,0.262963705,0.466636901,-0.026376157,0.357892509,-1.033484427,0.796729763,-0.389855642,-0.387069283,0.134313518,-0.626519176,-0.69020833,-0.055617697,-0.266663975,-0.183016506,-0.580200968
IL 27 jun 2017 B10 GBTB 5.wav,7,0.48415319,0.150758694,1.05971611,-0.456265585,-0.202506865,0.621687034,0.129788458,-0.115091837,0.194138613,0.19533036,1.158440131,1.104325663,1.556867945,-0.833777391,-1.100808103,-0.707168263,0.169969563,-0.970796301,-1.46860895,-0.248885899,-0.660938066
ZY 6 June PR6.wav,11,-0.672448668,0.150801041,0.776406446,0.06676075,0.03331353,-0.077402672,-0.605304954,0.035489787,-0.782221314,1.851163908,0.657493184,-0.395625591,1.340975648,0.150362186,0.750120466,-0.392305359,-0.983289693,0.144841971,0.298356645,0.116974951,0.086377437
ZY 6 June PR5.wav,31,-0.864818655,0.150942185,1.137837666,0.148200784,-0.25908961,-0.08511569,-1.216632882,0.175000595,-1.22718915,1.388259349,0.527428726,-1.026288178,1.432373139,0.303183072,0.809517898,-0.025414467,-0.983289693,0.209570638,0.596491324,0.482038302,0.154547704
XF_09032019_gbtb24.wav,10,0.353318132,0.151190219,-0.054346486,-0.067375165,-0.027548955,0.077984334,0.219241174,0.445819862,0.298567741,-1.190417675,0.661005078,0.904568274,-0.064679496,0.154671578,-0.234689465,1.019810855,-0.927174519,1.353448491,-0.641201315,-1.59461053,-0.053231285
ZY 16 June Bten30.wav,336,-1.248177227,0.151816023,-1.062555217,0.446717131,0.966093837,-0.213654506,-0.98154029,-2.108215571,-0.79705839,1.302482505,-2.177488828,-2.046021904,-1.155972858,0.511904119,0.954088518,0.009795803,-0.983289693,0.367117239,0.625103107,0.339110132,0.417089135
ZY 15 June Bten21.wav,1,-0.356234382,0.151866037,-0.425173489,-0.035147121,0.533307404,0.326528891,-0.089764017,-0.007778751,-0.316285689,0.885825302,-0.731044071,0.145445917,-0.599365143,0.303183072,0.689783905,0.665197913,0.527368793,0.079089883,0.267266652,0.152142521,0.017129318
ZY 23 June BEleven24.wav,2,-0.635454023,0.152473638,-0.751263159,0.466429523,0.759931251,-0.066558318,-0.579177139,0.049074281,-0.743239285,0.340610716,-0.728026706,-0.476910483,-0.410450063,0.630689725,1.010417334,0.182118683,0.120615952,0.518912664,0.709715103,0.198124383,0.542684721
ZY 15 June Bten23.wav,15,2.470961674,0.152705682,-0.934147982,0.312915962,0.521448041,-0.058541819,2.990326258,1.78802284,2.574999584,-0.268977863,0.335482308,0.150137627,-0.512461275,0.580458292,0.306243854,0.756306756,1.642528901,0.273307256,0.737520914,0.207886265,0.385119306
YN_160519_Kallang8.wav,1,-1.091419831,0.152915166,-0.299564261,0.402630949,1.034888406,-0.312842627,-1.336898779,-2.108215571,-1.465940582,1.409671636,-2.754199228,-1.229147801,-1.276828631,0.442288285,0.896915794,-0.060881748,-0.983289693,0.304812959,0.567670695,0.321971362,0.3529144
ZY 19 June BEleven47.wav,10,-0.083726304,0.153042396,-0.284127572,0.618111451,0.304788118,0.32528758,-0.158688635,-0.037490336,-0.40420101,-0.03029523,0.125045086,0.551047178,-0.196689113,0.549544979,-0.196141581,0.572348031,0.661237378,0.488993593,0.23592991,-0.28064263,0.927648258
YN_06_03_19_Kallang17.wav,6,0.843102317,0.153682184,-1.80351095,0.289879801,0.759236473,-0.183540833,0.876115926,0.750303149,0.751324189,-0.209215537,-1.122657932,1.182151523,-1.735005032,0.405574329,0.306243854,0.148139551,-0.983289693,0.607399681,-0.160896703,-0.434778157,0.542684721
ZY 19 June BEleven54.wav,2,-0.677194866,0.153860477,-2.147245724,0.307252514,0.725281683,-0.072733037,-0.608640579,0.033752396,-0.787224695,-0.751719748,-0.581950653,-0.405258611,-1.733253248,0.348123724,0.689783905,0.113921129,-0.426348853,0.578112709,0.390184243,-0.338992175,0.3529144
ZY 24 May SR19.wav,18,-0.474182523,0.1540149,1.109950402,0.554125894,-0.788390356,0.437741309,-0.186765765,-0.049654826,-0.440559771,2.260638574,0.69119737,0.103132209,1.50994792,1.132523255,1.50774982,0.572348031,-0.983289693,0.970472585,1.082231731,0.116974951,0.927648258
DSCN1541.wav,1,0.68817588,0.154457425,-1.151927079,0.129128546,0.774470947,-0.480976224,0.538820218,0.765545439,0.509466293,0.823684313,-1.319789955,1.11837247,-1.019107391,0.220411962,0.720071429,-0.242208608,1.125448835,0.112095873,0.390184243,0.199364205,0.120595201
ZY 19 June BEleven18.wav,4,1.895842282,0.154716305,-1.048097439,0.113415265,0.376702799,-0.055534344,1.820577106,0.927351685,1.956218779,-0.937064634,0.426205638,0.649272361,-0.561557115,0.320254113,-0.00903509,1.215314074,-0.200168222,1.179104815,-0.487097513,-0.537682417,-0.384638973
ZY 9 June PR36.wav,7,-0.868748358,0.155155376,0.830782869,0.320240959,-0.363513758,0.340641574,-0.336121672,0.173469286,-0.397281997,-1.048110253,1.176558893,-1.02910784,1.478430462,-0.1495589,-1.565514893,0.009795803,0.436328217,0.488993593,0.625103107,0.116974951,0.254853994
YN_6JUN_GardenByTheBay_East_16.wav,8,2.111312141,0.155291158,1.59018581,-0.480293566,-0.91034587,0.685372565,2.248835982,1.339914424,2.033276056,-1.309624449,1.802247581,0.432111304,2.199783648,-0.518341519,-1.199296355,0.816110538,0.94448954,-0.886352123,-0.884257037,0.067292819,-2.150973532
ML 17 dec 18 BS 24.wav,3,0.055470748,0.155354852,-1.37130309,0.199607248,0.821867403,-0.435174646,0.185435995,-0.093897346,-0.115624238,0.419707063,-2.005981849,0.717960739,-1.106293317,0.321957982,0.750120466,0.044752759,-0.983289693,0.518912664,0.298356645,-0.224798815,0.287785345
YN_14June19_Opp_Kallang_Riverside_Park_12.wav,34,0.036589046,0.155372056,1.275562094,-0.923600795,-0.86917648,1.410300071,-0.30294615,-0.100378387,-0.135511431,0.020638931,0.51269932,0.797777446,0.79125612,-1.484247387,-1.004797807,-1.695798982,-0.11309674,-1.76758954,-1.143261919,0.347038465,-1.366762494
